origin_loc_id,pickup_hour,actual_demand,loc_id,zone_name,borough_name
132,2026-03-06 23:00:00,195,132,JFK Airport,Queens
132,2026-03-07 00:00:00,88,132,JFK Airport,Queens
132,2026-03-07 01:00:00,51,132,JFK Airport,Queens
132,2026-03-07 02:00:00,16,132,JFK Airport,Queens
132,2026-03-07 03:00:00,12,132,JFK Airport,Queens
132,2026-03-07 04:00:00,16,132,JFK Airport,Queens
132,2026-03-07 05:00:00,93,132,JFK Airport,Queens
132,2026-03-07 06:00:00,132,132,JFK Airport,Queens
132,2026-03-07 07:00:00,124,132,JFK Airport,Queens
132,2026-03-07 08:00:00,70,132,JFK Airport,Queens
132,2026-03-07 09:00:00,102,132,JFK Airport,Queens
132,2026-03-07 10:00:00,94,132,JFK Airport,Queens
132,2026-03-07 11:00:00,105,132,JFK Airport,Queens
132,2026-03-07 12:00:00,108,132,JFK Airport,Queens
132,2026-03-07 13:00:00,201,132,JFK Airport,Queens
132,2026-03-07 14:00:00,237,132,JFK Airport,Queens
132,2026-03-07 15:00:00,345,132,JFK Airport,Queens
132,2026-03-07 16:00:00,307,132,JFK Airport,Queens
132,2026-03-07 17:00:00,262,132,JFK Airport,Queens
132,2026-03-07 18:00:00,190,132,JFK Airport,Queens
132,2026-03-07 19:00:00,252,132,JFK Airport,Queens
132,2026-03-07 20:00:00,304,132,JFK Airport,Queens
132,2026-03-07 21:00:00,236,132,JFK Airport,Queens
132,2026-03-07 22:00:00,259,132,JFK Airport,Queens
132,2026-03-07 23:00:00,299,132,JFK Airport,Queens
132,2026-03-08 00:00:00,218,132,JFK Airport,Queens
132,2026-03-08 01:00:00,93,132,JFK Airport,Queens
132,2026-03-08 03:00:00,53,132,JFK Airport,Queens
132,2026-03-08 04:00:00,31,132,JFK Airport,Queens
132,2026-03-08 05:00:00,42,132,JFK Airport,Queens
132,2026-03-08 06:00:00,66,132,JFK Airport,Queens
132,2026-03-08 07:00:00,133,132,JFK Airport,Queens
132,2026-03-08 08:00:00,143,132,JFK Airport,Queens
132,2026-03-08 09:00:00,130,132,JFK Airport,Queens
132,2026-03-08 10:00:00,108,132,JFK Airport,Queens
132,2026-03-08 11:00:00,118,132,JFK Airport,Queens
132,2026-03-08 12:00:00,174,132,JFK Airport,Queens
132,2026-03-08 13:00:00,204,132,JFK Airport,Queens
132,2026-03-08 14:00:00,290,132,JFK Airport,Queens
132,2026-03-08 15:00:00,450,132,JFK Airport,Queens
132,2026-03-08 16:00:00,465,132,JFK Airport,Queens
132,2026-03-08 17:00:00,371,132,JFK Airport,Queens
132,2026-03-08 18:00:00,408,132,JFK Airport,Queens
132,2026-03-08 19:00:00,354,132,JFK Airport,Queens
132,2026-03-08 20:00:00,375,132,JFK Airport,Queens
132,2026-03-08 21:00:00,568,132,JFK Airport,Queens
132,2026-03-08 22:00:00,482,132,JFK Airport,Queens
132,2026-03-08 23:00:00,425,132,JFK Airport,Queens
132,2026-03-09 00:00:00,308,132,JFK Airport,Queens
132,2026-03-09 01:00:00,156,132,JFK Airport,Queens
132,2026-03-09 02:00:00,70,132,JFK Airport,Queens
132,2026-03-09 03:00:00,44,132,JFK Airport,Queens
132,2026-03-09 04:00:00,15,132,JFK Airport,Queens
132,2026-03-09 05:00:00,83,132,JFK Airport,Queens
132,2026-03-09 06:00:00,161,132,JFK Airport,Queens
132,2026-03-09 07:00:00,258,132,JFK Airport,Queens
132,2026-03-09 08:00:00,133,132,JFK Airport,Queens
132,2026-03-09 09:00:00,159,132,JFK Airport,Queens
132,2026-03-09 10:00:00,133,132,JFK Airport,Queens
132,2026-03-09 11:00:00,102,132,JFK Airport,Queens
132,2026-03-09 12:00:00,107,132,JFK Airport,Queens
132,2026-03-09 13:00:00,257,132,JFK Airport,Queens
132,2026-03-09 14:00:00,338,132,JFK Airport,Queens
132,2026-03-09 15:00:00,392,132,JFK Airport,Queens
132,2026-03-09 16:00:00,359,132,JFK Airport,Queens
132,2026-03-09 17:00:00,317,132,JFK Airport,Queens
132,2026-03-09 18:00:00,354,132,JFK Airport,Queens
132,2026-03-09 19:00:00,348,132,JFK Airport,Queens
132,2026-03-09 20:00:00,299,132,JFK Airport,Queens
132,2026-03-09 21:00:00,392,132,JFK Airport,Queens
132,2026-03-09 22:00:00,448,132,JFK Airport,Queens
132,2026-03-09 23:00:00,264,132,JFK Airport,Queens
132,2026-03-10 00:00:00,242,132,JFK Airport,Queens
132,2026-03-10 01:00:00,74,132,JFK Airport,Queens
132,2026-03-10 02:00:00,60,132,JFK Airport,Queens
132,2026-03-10 03:00:00,20,132,JFK Airport,Queens
132,2026-03-10 04:00:00,10,132,JFK Airport,Queens
132,2026-03-10 05:00:00,63,132,JFK Airport,Queens
132,2026-03-10 06:00:00,111,132,JFK Airport,Queens
132,2026-03-10 07:00:00,108,132,JFK Airport,Queens
132,2026-03-10 08:00:00,108,132,JFK Airport,Queens
132,2026-03-10 09:00:00,83,132,JFK Airport,Queens
132,2026-03-10 10:00:00,105,132,JFK Airport,Queens
132,2026-03-10 11:00:00,108,132,JFK Airport,Queens
132,2026-03-10 12:00:00,149,132,JFK Airport,Queens
132,2026-03-10 13:00:00,168,132,JFK Airport,Queens
132,2026-03-10 14:00:00,275,132,JFK Airport,Queens
132,2026-03-10 15:00:00,240,132,JFK Airport,Queens
132,2026-03-10 16:00:00,305,132,JFK Airport,Queens
132,2026-03-10 17:00:00,282,132,JFK Airport,Queens
132,2026-03-10 18:00:00,261,132,JFK Airport,Queens
132,2026-03-10 19:00:00,218,132,JFK Airport,Queens
132,2026-03-10 20:00:00,288,132,JFK Airport,Queens
132,2026-03-10 21:00:00,304,132,JFK Airport,Queens
132,2026-03-10 22:00:00,285,132,JFK Airport,Queens
132,2026-03-10 23:00:00,160,132,JFK Airport,Queens
132,2026-03-11 00:00:00,184,132,JFK Airport,Queens
132,2026-03-11 01:00:00,43,132,JFK Airport,Queens
132,2026-03-11 02:00:00,43,132,JFK Airport,Queens
132,2026-03-11 03:00:00,10,132,JFK Airport,Queens
132,2026-03-11 04:00:00,6,132,JFK Airport,Queens
132,2026-03-11 05:00:00,31,132,JFK Airport,Queens
132,2026-03-11 06:00:00,94,132,JFK Airport,Queens
132,2026-03-11 07:00:00,118,132,JFK Airport,Queens
132,2026-03-11 08:00:00,85,132,JFK Airport,Queens
132,2026-03-11 09:00:00,79,132,JFK Airport,Queens
132,2026-03-11 10:00:00,71,132,JFK Airport,Queens
132,2026-03-11 11:00:00,87,132,JFK Airport,Queens
132,2026-03-11 12:00:00,109,132,JFK Airport,Queens
132,2026-03-11 13:00:00,134,132,JFK Airport,Queens
132,2026-03-11 14:00:00,209,132,JFK Airport,Queens
132,2026-03-11 15:00:00,294,132,JFK Airport,Queens
132,2026-03-11 16:00:00,326,132,JFK Airport,Queens
132,2026-03-11 17:00:00,303,132,JFK Airport,Queens
132,2026-03-11 18:00:00,258,132,JFK Airport,Queens
132,2026-03-11 19:00:00,234,132,JFK Airport,Queens
132,2026-03-11 20:00:00,270,132,JFK Airport,Queens
132,2026-03-11 21:00:00,280,132,JFK Airport,Queens
132,2026-03-11 22:00:00,278,132,JFK Airport,Queens
132,2026-03-11 23:00:00,220,132,JFK Airport,Queens
132,2026-03-12 00:00:00,173,132,JFK Airport,Queens
132,2026-03-12 01:00:00,191,132,JFK Airport,Queens
132,2026-03-12 02:00:00,96,132,JFK Airport,Queens
132,2026-03-12 03:00:00,35,132,JFK Airport,Queens
132,2026-03-12 04:00:00,37,132,JFK Airport,Queens
132,2026-03-12 05:00:00,57,132,JFK Airport,Queens
132,2026-03-12 06:00:00,99,132,JFK Airport,Queens
132,2026-03-12 07:00:00,137,132,JFK Airport,Queens
132,2026-03-12 08:00:00,157,132,JFK Airport,Queens
132,2026-03-12 09:00:00,100,132,JFK Airport,Queens
132,2026-03-12 10:00:00,92,132,JFK Airport,Queens
132,2026-03-12 11:00:00,97,132,JFK Airport,Queens
132,2026-03-12 12:00:00,148,132,JFK Airport,Queens
132,2026-03-12 13:00:00,179,132,JFK Airport,Queens
132,2026-03-12 14:00:00,302,132,JFK Airport,Queens
132,2026-03-12 15:00:00,316,132,JFK Airport,Queens
132,2026-03-12 16:00:00,356,132,JFK Airport,Queens
132,2026-03-12 17:00:00,307,132,JFK Airport,Queens
132,2026-03-12 18:00:00,248,132,JFK Airport,Queens
132,2026-03-12 19:00:00,260,132,JFK Airport,Queens
132,2026-03-12 20:00:00,303,132,JFK Airport,Queens
132,2026-03-12 21:00:00,320,132,JFK Airport,Queens
132,2026-03-12 22:00:00,323,132,JFK Airport,Queens
132,2026-03-12 23:00:00,261,132,JFK Airport,Queens
132,2026-03-13 00:00:00,350,132,JFK Airport,Queens
132,2026-03-13 01:00:00,194,132,JFK Airport,Queens
132,2026-03-13 02:00:00,19,132,JFK Airport,Queens
132,2026-03-13 03:00:00,17,132,JFK Airport,Queens
132,2026-03-13 04:00:00,7,132,JFK Airport,Queens
132,2026-03-13 05:00:00,47,132,JFK Airport,Queens
132,2026-03-13 06:00:00,109,132,JFK Airport,Queens
132,2026-03-13 07:00:00,148,132,JFK Airport,Queens
132,2026-03-13 08:00:00,149,132,JFK Airport,Queens
132,2026-03-13 09:00:00,99,132,JFK Airport,Queens
132,2026-03-13 10:00:00,124,132,JFK Airport,Queens
132,2026-03-13 11:00:00,117,132,JFK Airport,Queens
132,2026-03-13 12:00:00,99,132,JFK Airport,Queens
132,2026-03-13 13:00:00,174,132,JFK Airport,Queens
132,2026-03-13 14:00:00,270,132,JFK Airport,Queens
132,2026-03-13 15:00:00,374,132,JFK Airport,Queens
132,2026-03-13 16:00:00,326,132,JFK Airport,Queens
132,2026-03-13 17:00:00,305,132,JFK Airport,Queens
132,2026-03-13 18:00:00,259,132,JFK Airport,Queens
132,2026-03-13 19:00:00,262,132,JFK Airport,Queens
132,2026-03-13 20:00:00,362,132,JFK Airport,Queens
132,2026-03-13 21:00:00,263,132,JFK Airport,Queens
132,2026-03-13 22:00:00,270,132,JFK Airport,Queens
132,2026-03-13 23:00:00,241,132,JFK Airport,Queens
132,2026-03-14 00:00:00,148,132,JFK Airport,Queens
132,2026-03-14 01:00:00,73,132,JFK Airport,Queens
132,2026-03-14 02:00:00,94,132,JFK Airport,Queens
132,2026-03-14 03:00:00,16,132,JFK Airport,Queens
132,2026-03-14 04:00:00,5,132,JFK Airport,Queens
132,2026-03-14 05:00:00,46,132,JFK Airport,Queens
132,2026-03-14 06:00:00,74,132,JFK Airport,Queens
132,2026-03-14 07:00:00,109,132,JFK Airport,Queens
132,2026-03-14 08:00:00,116,132,JFK Airport,Queens
132,2026-03-14 09:00:00,97,132,JFK Airport,Queens
132,2026-03-14 10:00:00,105,132,JFK Airport,Queens
132,2026-03-14 11:00:00,80,132,JFK Airport,Queens
132,2026-03-14 12:00:00,95,132,JFK Airport,Queens
132,2026-03-14 13:00:00,173,132,JFK Airport,Queens
132,2026-03-14 14:00:00,261,132,JFK Airport,Queens
132,2026-03-14 15:00:00,330,132,JFK Airport,Queens
132,2026-03-14 16:00:00,242,132,JFK Airport,Queens
132,2026-03-14 17:00:00,262,132,JFK Airport,Queens
132,2026-03-14 18:00:00,228,132,JFK Airport,Queens
132,2026-03-14 19:00:00,263,132,JFK Airport,Queens
132,2026-03-14 20:00:00,314,132,JFK Airport,Queens
132,2026-03-14 21:00:00,368,132,JFK Airport,Queens
132,2026-03-14 22:00:00,334,132,JFK Airport,Queens
132,2026-03-14 23:00:00,296,132,JFK Airport,Queens
132,2026-03-15 00:00:00,160,132,JFK Airport,Queens
132,2026-03-15 01:00:00,98,132,JFK Airport,Queens
132,2026-03-15 02:00:00,14,132,JFK Airport,Queens
132,2026-03-15 03:00:00,1,132,JFK Airport,Queens
132,2026-03-15 04:00:00,14,132,JFK Airport,Queens
132,2026-03-15 05:00:00,19,132,JFK Airport,Queens
132,2026-03-15 06:00:00,102,132,JFK Airport,Queens
132,2026-03-15 07:00:00,136,132,JFK Airport,Queens
132,2026-03-15 08:00:00,107,132,JFK Airport,Queens
132,2026-03-15 09:00:00,110,132,JFK Airport,Queens
132,2026-03-15 10:00:00,131,132,JFK Airport,Queens
132,2026-03-15 11:00:00,107,132,JFK Airport,Queens
132,2026-03-15 12:00:00,174,132,JFK Airport,Queens
132,2026-03-15 13:00:00,176,132,JFK Airport,Queens
132,2026-03-15 14:00:00,314,132,JFK Airport,Queens
132,2026-03-15 15:00:00,376,132,JFK Airport,Queens
132,2026-03-15 16:00:00,341,132,JFK Airport,Queens
132,2026-03-15 17:00:00,375,132,JFK Airport,Queens
132,2026-03-15 18:00:00,367,132,JFK Airport,Queens
132,2026-03-15 19:00:00,266,132,JFK Airport,Queens
132,2026-03-15 20:00:00,422,132,JFK Airport,Queens
132,2026-03-15 21:00:00,491,132,JFK Airport,Queens
132,2026-03-15 22:00:00,441,132,JFK Airport,Queens
132,2026-03-15 23:00:00,310,132,JFK Airport,Queens
132,2026-03-16 00:00:00,300,132,JFK Airport,Queens
132,2026-03-16 01:00:00,253,132,JFK Airport,Queens
132,2026-03-16 02:00:00,176,132,JFK Airport,Queens
132,2026-03-16 03:00:00,96,132,JFK Airport,Queens
132,2026-03-16 04:00:00,39,132,JFK Airport,Queens
132,2026-03-16 05:00:00,15,132,JFK Airport,Queens
132,2026-03-16 06:00:00,109,132,JFK Airport,Queens
132,2026-03-16 07:00:00,102,132,JFK Airport,Queens
132,2026-03-16 08:00:00,183,132,JFK Airport,Queens
132,2026-03-16 09:00:00,209,132,JFK Airport,Queens
132,2026-03-16 10:00:00,162,132,JFK Airport,Queens
132,2026-03-16 11:00:00,154,132,JFK Airport,Queens
132,2026-03-16 12:00:00,187,132,JFK Airport,Queens
132,2026-03-16 13:00:00,174,132,JFK Airport,Queens
132,2026-03-16 14:00:00,302,132,JFK Airport,Queens
132,2026-03-16 15:00:00,287,132,JFK Airport,Queens
132,2026-03-16 16:00:00,348,132,JFK Airport,Queens
132,2026-03-16 17:00:00,330,132,JFK Airport,Queens
132,2026-03-16 18:00:00,232,132,JFK Airport,Queens
132,2026-03-16 19:00:00,264,132,JFK Airport,Queens
132,2026-03-16 20:00:00,280,132,JFK Airport,Queens
132,2026-03-16 21:00:00,299,132,JFK Airport,Queens
132,2026-03-16 22:00:00,399,132,JFK Airport,Queens
132,2026-03-16 23:00:00,326,132,JFK Airport,Queens
132,2026-03-17 00:00:00,248,132,JFK Airport,Queens
132,2026-03-17 01:00:00,131,132,JFK Airport,Queens
132,2026-03-17 02:00:00,130,132,JFK Airport,Queens
132,2026-03-17 03:00:00,8,132,JFK Airport,Queens
132,2026-03-17 04:00:00,5,132,JFK Airport,Queens
132,2026-03-17 05:00:00,36,132,JFK Airport,Queens
132,2026-03-17 06:00:00,104,132,JFK Airport,Queens
132,2026-03-17 07:00:00,126,132,JFK Airport,Queens
132,2026-03-17 08:00:00,154,132,JFK Airport,Queens
132,2026-03-17 09:00:00,148,132,JFK Airport,Queens
132,2026-03-17 10:00:00,73,132,JFK Airport,Queens
132,2026-03-17 11:00:00,111,132,JFK Airport,Queens
132,2026-03-17 12:00:00,151,132,JFK Airport,Queens
132,2026-03-17 13:00:00,189,132,JFK Airport,Queens
132,2026-03-17 14:00:00,299,132,JFK Airport,Queens
132,2026-03-17 15:00:00,360,132,JFK Airport,Queens
132,2026-03-17 16:00:00,247,132,JFK Airport,Queens
132,2026-03-17 17:00:00,277,132,JFK Airport,Queens
132,2026-03-17 18:00:00,273,132,JFK Airport,Queens
132,2026-03-17 19:00:00,261,132,JFK Airport,Queens
132,2026-03-17 20:00:00,394,132,JFK Airport,Queens
132,2026-03-17 21:00:00,326,132,JFK Airport,Queens
132,2026-03-17 22:00:00,367,132,JFK Airport,Queens
132,2026-03-17 23:00:00,276,132,JFK Airport,Queens
132,2026-03-18 00:00:00,270,132,JFK Airport,Queens
132,2026-03-18 01:00:00,82,132,JFK Airport,Queens
132,2026-03-18 02:00:00,75,132,JFK Airport,Queens
132,2026-03-18 03:00:00,44,132,JFK Airport,Queens
132,2026-03-18 04:00:00,30,132,JFK Airport,Queens
132,2026-03-18 05:00:00,53,132,JFK Airport,Queens
132,2026-03-18 06:00:00,56,132,JFK Airport,Queens
132,2026-03-18 07:00:00,142,132,JFK Airport,Queens
132,2026-03-18 08:00:00,157,132,JFK Airport,Queens
132,2026-03-18 09:00:00,144,132,JFK Airport,Queens
132,2026-03-18 10:00:00,88,132,JFK Airport,Queens
132,2026-03-18 11:00:00,130,132,JFK Airport,Queens
132,2026-03-18 12:00:00,113,132,JFK Airport,Queens
132,2026-03-18 13:00:00,183,132,JFK Airport,Queens
132,2026-03-18 14:00:00,246,132,JFK Airport,Queens
132,2026-03-18 15:00:00,282,132,JFK Airport,Queens
132,2026-03-18 16:00:00,292,132,JFK Airport,Queens
132,2026-03-18 17:00:00,315,132,JFK Airport,Queens
132,2026-03-18 18:00:00,238,132,JFK Airport,Queens
132,2026-03-18 19:00:00,275,132,JFK Airport,Queens
132,2026-03-18 20:00:00,385,132,JFK Airport,Queens
132,2026-03-18 21:00:00,357,132,JFK Airport,Queens
132,2026-03-18 22:00:00,257,132,JFK Airport,Queens
132,2026-03-18 23:00:00,309,132,JFK Airport,Queens
132,2026-03-19 00:00:00,132,132,JFK Airport,Queens
132,2026-03-19 01:00:00,144,132,JFK Airport,Queens
132,2026-03-19 02:00:00,30,132,JFK Airport,Queens
132,2026-03-19 03:00:00,7,132,JFK Airport,Queens
132,2026-03-19 04:00:00,6,132,JFK Airport,Queens
132,2026-03-19 05:00:00,23,132,JFK Airport,Queens
132,2026-03-19 06:00:00,82,132,JFK Airport,Queens
132,2026-03-19 07:00:00,154,132,JFK Airport,Queens
132,2026-03-19 08:00:00,139,132,JFK Airport,Queens
132,2026-03-19 09:00:00,103,132,JFK Airport,Queens
132,2026-03-19 10:00:00,96,132,JFK Airport,Queens
132,2026-03-19 11:00:00,128,132,JFK Airport,Queens
132,2026-03-19 12:00:00,149,132,JFK Airport,Queens
132,2026-03-19 13:00:00,210,132,JFK Airport,Queens
132,2026-03-19 14:00:00,287,132,JFK Airport,Queens
132,2026-03-19 15:00:00,322,132,JFK Airport,Queens
132,2026-03-19 16:00:00,354,132,JFK Airport,Queens
132,2026-03-19 17:00:00,328,132,JFK Airport,Queens
132,2026-03-19 18:00:00,269,132,JFK Airport,Queens
132,2026-03-19 19:00:00,235,132,JFK Airport,Queens
132,2026-03-19 20:00:00,369,132,JFK Airport,Queens
132,2026-03-19 21:00:00,336,132,JFK Airport,Queens
132,2026-03-19 22:00:00,332,132,JFK Airport,Queens
132,2026-03-19 23:00:00,318,132,JFK Airport,Queens
132,2026-03-20 00:00:00,257,132,JFK Airport,Queens
132,2026-03-20 01:00:00,61,132,JFK Airport,Queens
132,2026-03-20 02:00:00,18,132,JFK Airport,Queens
132,2026-03-20 03:00:00,7,132,JFK Airport,Queens
132,2026-03-20 04:00:00,24,132,JFK Airport,Queens
132,2026-03-20 05:00:00,26,132,JFK Airport,Queens
132,2026-03-20 06:00:00,114,132,JFK Airport,Queens
132,2026-03-20 07:00:00,138,132,JFK Airport,Queens
132,2026-03-20 08:00:00,162,132,JFK Airport,Queens
132,2026-03-20 09:00:00,120,132,JFK Airport,Queens
132,2026-03-20 10:00:00,123,132,JFK Airport,Queens
132,2026-03-20 11:00:00,97,132,JFK Airport,Queens
132,2026-03-20 12:00:00,159,132,JFK Airport,Queens
132,2026-03-20 13:00:00,159,132,JFK Airport,Queens
132,2026-03-20 14:00:00,287,132,JFK Airport,Queens
132,2026-03-20 15:00:00,310,132,JFK Airport,Queens
132,2026-03-20 16:00:00,285,132,JFK Airport,Queens
132,2026-03-20 17:00:00,256,132,JFK Airport,Queens
132,2026-03-20 18:00:00,294,132,JFK Airport,Queens
132,2026-03-20 19:00:00,217,132,JFK Airport,Queens
132,2026-03-20 20:00:00,342,132,JFK Airport,Queens
132,2026-03-20 21:00:00,488,132,JFK Airport,Queens
132,2026-03-20 22:00:00,377,132,JFK Airport,Queens
132,2026-03-20 23:00:00,331,132,JFK Airport,Queens
132,2026-03-21 00:00:00,266,132,JFK Airport,Queens
132,2026-03-21 01:00:00,82,132,JFK Airport,Queens
132,2026-03-21 02:00:00,38,132,JFK Airport,Queens
132,2026-03-21 03:00:00,4,132,JFK Airport,Queens
132,2026-03-21 04:00:00,7,132,JFK Airport,Queens
132,2026-03-21 05:00:00,21,132,JFK Airport,Queens
132,2026-03-21 06:00:00,91,132,JFK Airport,Queens
132,2026-03-21 07:00:00,147,132,JFK Airport,Queens
132,2026-03-21 08:00:00,120,132,JFK Airport,Queens
132,2026-03-21 09:00:00,93,132,JFK Airport,Queens
132,2026-03-21 10:00:00,94,132,JFK Airport,Queens
132,2026-03-21 11:00:00,82,132,JFK Airport,Queens
132,2026-03-21 12:00:00,100,132,JFK Airport,Queens
132,2026-03-21 13:00:00,183,132,JFK Airport,Queens
132,2026-03-21 14:00:00,229,132,JFK Airport,Queens
132,2026-03-21 15:00:00,247,132,JFK Airport,Queens
132,2026-03-21 16:00:00,296,132,JFK Airport,Queens
132,2026-03-21 17:00:00,277,132,JFK Airport,Queens
132,2026-03-21 18:00:00,276,132,JFK Airport,Queens
132,2026-03-21 19:00:00,255,132,JFK Airport,Queens
132,2026-03-21 20:00:00,445,132,JFK Airport,Queens
132,2026-03-21 21:00:00,313,132,JFK Airport,Queens
132,2026-03-21 22:00:00,352,132,JFK Airport,Queens
132,2026-03-21 23:00:00,273,132,JFK Airport,Queens
132,2026-03-22 00:00:00,208,132,JFK Airport,Queens
132,2026-03-22 01:00:00,124,132,JFK Airport,Queens
132,2026-03-22 02:00:00,14,132,JFK Airport,Queens
132,2026-03-22 03:00:00,17,132,JFK Airport,Queens
132,2026-03-22 04:00:00,10,132,JFK Airport,Queens
132,2026-03-22 05:00:00,47,132,JFK Airport,Queens
132,2026-03-22 06:00:00,96,132,JFK Airport,Queens
132,2026-03-22 07:00:00,118,132,JFK Airport,Queens
132,2026-03-22 08:00:00,150,132,JFK Airport,Queens
132,2026-03-22 09:00:00,115,132,JFK Airport,Queens
132,2026-03-22 10:00:00,131,132,JFK Airport,Queens
132,2026-03-22 11:00:00,115,132,JFK Airport,Queens
132,2026-03-22 12:00:00,140,132,JFK Airport,Queens
132,2026-03-22 13:00:00,254,132,JFK Airport,Queens
132,2026-03-22 14:00:00,281,132,JFK Airport,Queens
132,2026-03-22 15:00:00,447,132,JFK Airport,Queens
132,2026-03-22 16:00:00,437,132,JFK Airport,Queens
132,2026-03-22 17:00:00,322,132,JFK Airport,Queens
132,2026-03-22 18:00:00,350,132,JFK Airport,Queens
132,2026-03-22 19:00:00,336,132,JFK Airport,Queens
132,2026-03-22 20:00:00,523,132,JFK Airport,Queens
132,2026-03-22 21:00:00,475,132,JFK Airport,Queens
132,2026-03-22 22:00:00,604,132,JFK Airport,Queens
132,2026-03-22 23:00:00,525,132,JFK Airport,Queens
132,2026-03-23 00:00:00,310,132,JFK Airport,Queens
132,2026-03-23 01:00:00,322,132,JFK Airport,Queens
132,2026-03-23 02:00:00,69,132,JFK Airport,Queens
132,2026-03-23 03:00:00,13,132,JFK Airport,Queens
132,2026-03-23 04:00:00,6,132,JFK Airport,Queens
132,2026-03-23 05:00:00,58,132,JFK Airport,Queens
132,2026-03-23 06:00:00,101,132,JFK Airport,Queens
132,2026-03-23 07:00:00,199,132,JFK Airport,Queens
132,2026-03-23 08:00:00,227,132,JFK Airport,Queens
132,2026-03-23 09:00:00,155,132,JFK Airport,Queens
132,2026-03-23 10:00:00,166,132,JFK Airport,Queens
132,2026-03-23 11:00:00,145,132,JFK Airport,Queens
132,2026-03-23 12:00:00,162,132,JFK Airport,Queens
132,2026-03-23 13:00:00,227,132,JFK Airport,Queens
132,2026-03-23 14:00:00,393,132,JFK Airport,Queens
132,2026-03-23 15:00:00,476,132,JFK Airport,Queens
132,2026-03-23 16:00:00,370,132,JFK Airport,Queens
132,2026-03-23 17:00:00,370,132,JFK Airport,Queens
132,2026-03-23 18:00:00,361,132,JFK Airport,Queens
132,2026-03-23 19:00:00,378,132,JFK Airport,Queens
132,2026-03-23 20:00:00,404,132,JFK Airport,Queens
132,2026-03-23 21:00:00,504,132,JFK Airport,Queens
132,2026-03-23 22:00:00,486,132,JFK Airport,Queens
132,2026-03-23 23:00:00,476,132,JFK Airport,Queens
132,2026-03-24 00:00:00,312,132,JFK Airport,Queens
132,2026-03-24 01:00:00,227,132,JFK Airport,Queens
132,2026-03-24 02:00:00,11,132,JFK Airport,Queens
132,2026-03-24 03:00:00,6,132,JFK Airport,Queens
132,2026-03-24 04:00:00,9,132,JFK Airport,Queens
132,2026-03-24 05:00:00,28,132,JFK Airport,Queens
132,2026-03-24 06:00:00,118,132,JFK Airport,Queens
132,2026-03-24 07:00:00,171,132,JFK Airport,Queens
132,2026-03-24 08:00:00,152,132,JFK Airport,Queens
132,2026-03-24 09:00:00,125,132,JFK Airport,Queens
132,2026-03-24 10:00:00,163,132,JFK Airport,Queens
132,2026-03-24 11:00:00,105,132,JFK Airport,Queens
132,2026-03-24 12:00:00,167,132,JFK Airport,Queens
132,2026-03-24 13:00:00,192,132,JFK Airport,Queens
132,2026-03-24 14:00:00,252,132,JFK Airport,Queens
132,2026-03-24 15:00:00,312,132,JFK Airport,Queens
132,2026-03-24 16:00:00,342,132,JFK Airport,Queens
132,2026-03-24 17:00:00,291,132,JFK Airport,Queens
132,2026-03-24 18:00:00,337,132,JFK Airport,Queens
132,2026-03-24 19:00:00,327,132,JFK Airport,Queens
132,2026-03-24 20:00:00,349,132,JFK Airport,Queens
132,2026-03-24 21:00:00,461,132,JFK Airport,Queens
132,2026-03-24 22:00:00,395,132,JFK Airport,Queens
132,2026-03-24 23:00:00,327,132,JFK Airport,Queens
132,2026-03-25 00:00:00,230,132,JFK Airport,Queens
132,2026-03-25 01:00:00,106,132,JFK Airport,Queens
132,2026-03-25 02:00:00,16,132,JFK Airport,Queens
132,2026-03-25 03:00:00,14,132,JFK Airport,Queens
132,2026-03-25 04:00:00,11,132,JFK Airport,Queens
132,2026-03-25 05:00:00,64,132,JFK Airport,Queens
132,2026-03-25 06:00:00,119,132,JFK Airport,Queens
132,2026-03-25 07:00:00,139,132,JFK Airport,Queens
132,2026-03-25 08:00:00,152,132,JFK Airport,Queens
132,2026-03-25 09:00:00,91,132,JFK Airport,Queens
132,2026-03-25 10:00:00,105,132,JFK Airport,Queens
132,2026-03-25 11:00:00,111,132,JFK Airport,Queens
132,2026-03-25 12:00:00,122,132,JFK Airport,Queens
132,2026-03-25 13:00:00,181,132,JFK Airport,Queens
132,2026-03-25 14:00:00,283,132,JFK Airport,Queens
132,2026-03-25 15:00:00,372,132,JFK Airport,Queens
132,2026-03-25 16:00:00,366,132,JFK Airport,Queens
132,2026-03-25 17:00:00,314,132,JFK Airport,Queens
132,2026-03-25 18:00:00,279,132,JFK Airport,Queens
132,2026-03-25 19:00:00,293,132,JFK Airport,Queens
132,2026-03-25 20:00:00,451,132,JFK Airport,Queens
132,2026-03-25 21:00:00,378,132,JFK Airport,Queens
132,2026-03-25 22:00:00,380,132,JFK Airport,Queens
132,2026-03-25 23:00:00,280,132,JFK Airport,Queens
132,2026-03-26 00:00:00,153,132,JFK Airport,Queens
132,2026-03-26 01:00:00,133,132,JFK Airport,Queens
132,2026-03-26 02:00:00,37,132,JFK Airport,Queens
132,2026-03-26 03:00:00,17,132,JFK Airport,Queens
132,2026-03-26 04:00:00,13,132,JFK Airport,Queens
132,2026-03-26 05:00:00,39,132,JFK Airport,Queens
132,2026-03-26 06:00:00,96,132,JFK Airport,Queens
132,2026-03-26 07:00:00,140,132,JFK Airport,Queens
132,2026-03-26 08:00:00,92,132,JFK Airport,Queens
